Timestamp,Status,URL,Response
2025-07-11T08:29:40.022115,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x79273c4ccc10>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-11T08:29:40.471289,OK,https://cerdasmulia.id,200
2025-07-11T08:29:40.945448,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-11T08:29:41.447504,OK,https://jagoti.co.id,200
2025-07-11T08:29:41.862973,OK,https://mail.simgroup.co.id,200
2025-07-11T08:29:42.440130,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-11T08:29:42.903670,OK,http://epsikotest.gawe.id/,200
2025-07-11T08:29:43.409909,OK,https://cleaning.id/login,200
2025-07-11T08:29:43.927614,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-11T08:29:44.529149,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-11T08:29:45.176412,OK,http://css.simgroup.co.id/,200
2025-07-11T08:32:41.195687,OK,https://sim.co.id,200
2025-07-11T08:32:41.881013,OK,https://sysbpr.simgroup.co.id,200
2025-07-11T08:32:43.592726,OK,https://gawe.id,200
2025-07-11T08:32:44.023170,OK,http://simgroup.co.id,200
2025-07-11T08:32:44.404368,ERROR,https://newgallery.sim.co.id/login,404
2025-07-11T08:32:44.828376,OK,https://ticketing.simgroup.co.id,200
2025-07-11T08:32:45.411959,OK,https://cleaning.id/login,200
2025-07-11T08:32:45.945483,OK,https://salesrefi.com,200
2025-07-11T08:32:46.336018,OK,https://gajianduluan.id/login,200
2025-07-11T08:32:46.804052,OK,https://cs.sim.co.id,200
2025-07-11T08:32:47.246637,OK,https://erp.simgroup.co.id,200
2025-07-11T08:32:47.620924,ERROR,http://117.102.114.14:8899/,404
2025-07-11T08:32:48.370660,OK,https://metabase.simgroup.co.id/,200
2025-07-11T08:32:51.038037,OK,https://sim.co.id,200
2025-07-11T08:32:51.445857,OK,https://PHL.co.id,200
2025-07-11T08:32:51.833153,OK,http://reportingbpr.simgroup.co.id/login,200
2025-07-11T08:32:52.189476,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x74b74f8d3310>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-11T08:32:56.721644,OK,https://cerdasmulia.id,200
2025-07-11T08:32:57.319150,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-11T08:32:58.629825,OK,https://jagoti.co.id,200
2025-07-11T08:32:59.078413,OK,https://mail.simgroup.co.id,200
2025-07-11T08:32:59.628095,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-11T08:33:00.144095,OK,http://epsikotest.gawe.id/,200
2025-07-11T08:33:00.668682,OK,https://cleaning.id/login,200
2025-07-11T08:33:01.132702,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-11T08:33:01.688701,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-11T08:33:02.136290,OK,http://css.simgroup.co.id/,200
2025-07-11T08:38:11.131106,OK,https://sim.co.id,200
2025-07-11T08:38:11.668717,OK,https://sysbpr.simgroup.co.id,200
2025-07-11T08:38:12.430440,OK,https://gawe.id,200
2025-07-11T08:38:13.056610,OK,http://simgroup.co.id,200
2025-07-11T08:38:13.694755,ERROR,https://newgallery.sim.co.id/login,404
2025-07-11T08:38:14.169722,OK,https://ticketing.simgroup.co.id,200
2025-07-11T08:38:14.674242,OK,https://cleaning.id/login,200
2025-07-11T08:38:15.259218,OK,https://salesrefi.com,200
2025-07-11T08:38:15.740787,OK,https://gajianduluan.id/login,200
2025-07-11T08:38:16.220534,OK,https://cs.sim.co.id,200
2025-07-11T08:38:16.712550,OK,https://erp.simgroup.co.id,200
2025-07-11T08:38:17.085554,ERROR,http://117.102.114.14:8899/,404
2025-07-11T08:38:17.523639,OK,https://metabase.simgroup.co.id/,200
2025-07-11T08:38:20.002461,OK,https://sim.co.id,200
2025-07-11T08:38:25.186082,OK,https://sim.co.id,200
2025-07-11T08:38:25.899169,OK,https://sysbpr.simgroup.co.id,200
2025-07-11T08:38:32.890580,OK,http://gawe.id,200
2025-07-11T08:38:33.330392,OK,http://simgroup.co.id,200
2025-07-11T08:38:33.751208,ERROR,https://newgallery.sim.co.id/login,404
2025-07-11T08:38:34.185144,OK,https://ticketing.simgroup.co.id,200
2025-07-11T08:38:34.688814,OK,https://cleaning.id/login,200
2025-07-11T08:38:35.856474,OK,https://salesrefi.com,200
2025-07-11T08:38:36.360584,OK,https://gajianduluan.id/login,200
2025-07-11T08:38:36.806523,OK,https://cs.sim.co.id,200
2025-07-11T08:38:37.223869,OK,https://erp.simgroup.co.id,200
2025-07-11T08:38:37.603596,ERROR,http://117.102.114.14:8899/,404
